charge_at_pH_val,gravy,molecular_weight,aromaticity,instability_index,isoelectric_point,secondary_structure_fraction (helix),secondary_structure_fraction (turn),secondary_structure_fraction (sheet),molar_extinction_coefficient (reduced),molar_extinction_coefficient (oxidized)
145.9024074,-0.413323005,148868.0089,0.124709527,36.37182804,5.467820168,0.350890782,0.272656855,0.181254841,188750,189125
145.9024074,-0.413323005,148868.0089,0.124709527,36.37182804,5.467820168,0.350890782,0.272656855,0.181254841,188750,189125
145.9024074,-0.413323005,148868.0089,0.124709527,36.37182804,5.467820168,0.350890782,0.272656855,0.181254841,188750,189125
145.9024074,-0.413323005,148868.0089,0.124709527,36.37182804,5.467820168,0.350890782,0.272656855,0.181254841,188750,189125
145.9024074,-0.413323005,148868.0089,0.124709527,36.37182804,5.467820168,0.350890782,0.272656855,0.181254841,188750,189125
145.9024074,-0.413323005,148868.0089,0.124709527,36.37182804,5.467820168,0.350890782,0.272656855,0.181254841,188750,189125
145.9024074,-0.413323005,148868.0089,0.124709527,36.37182804,5.467820168,0.350890782,0.272656855,0.181254841,188750,189125
145.9024074,-0.413323005,148868.0089,0.124709527,36.37182804,5.467820168,0.350890782,0.272656855,0.181254841,188750,189125
145.9024074,-0.413323005,148868.0089,0.124709527,36.37182804,5.467820168,0.350890782,0.272656855,0.181254841,188750,189125
145.9024074,-0.413323005,148868.0089,0.124709527,36.37182804,5.467820168,0.350890782,0.272656855,0.181254841,188750,189125
145.9024074,-0.413323005,148868.0089,0.124709527,36.37182804,5.467820168,0.350890782,0.272656855,0.181254841,188750,189125
145.9024074,-0.413323005,148868.0089,0.124709527,36.37182804,5.467820168,0.350890782,0.272656855,0.181254841,188750,189125
163.8900087,-0.418900077,150800.6811,0.134004648,32.03774593,5.232506752,0.365608056,0.240123935,0.199845081,197690,198315
163.8900087,-0.418900077,150800.6811,0.134004648,32.03774593,5.232506752,0.365608056,0.240123935,0.199845081,197690,198315
163.8900087,-0.418900077,150800.6811,0.134004648,32.03774593,5.232506752,0.365608056,0.240123935,0.199845081,197690,198315
163.8900087,-0.418900077,150800.6811,0.134004648,32.03774593,5.232506752,0.365608056,0.240123935,0.199845081,197690,198315
163.8900087,-0.418900077,150800.6811,0.134004648,32.03774593,5.232506752,0.365608056,0.240123935,0.199845081,197690,198315
163.8900087,-0.418900077,150800.6811,0.134004648,32.03774593,5.232506752,0.365608056,0.240123935,0.199845081,197690,198315
163.8900087,-0.418900077,150800.6811,0.134004648,32.03774593,5.232506752,0.365608056,0.240123935,0.199845081,197690,198315
163.8900087,-0.418900077,150800.6811,0.134004648,32.03774593,5.232506752,0.365608056,0.240123935,0.199845081,197690,198315
163.8900087,-0.418900077,150800.6811,0.134004648,32.03774593,5.232506752,0.365608056,0.240123935,0.199845081,197690,198315
163.8900087,-0.418900077,150800.6811,0.134004648,32.03774593,5.232506752,0.365608056,0.240123935,0.199845081,197690,198315
163.8900087,-0.418900077,150800.6811,0.134004648,32.03774593,5.232506752,0.365608056,0.240123935,0.199845081,197690,198315
163.8900087,-0.418900077,150800.6811,0.134004648,32.03774593,5.232506752,0.365608056,0.240123935,0.199845081,197690,198315
163.8900087,-0.418900077,150800.6811,0.134004648,32.03774593,5.232506752,0.365608056,0.240123935,0.199845081,197690,198315
163.8900087,-0.418900077,150800.6811,0.134004648,32.03774593,5.232506752,0.365608056,0.240123935,0.199845081,197690,198315
163.8900087,-0.418900077,150800.6811,0.134004648,32.03774593,5.232506752,0.365608056,0.240123935,0.199845081,197690,198315
163.8900087,-0.418900077,150800.6811,0.134004648,32.03774593,5.232506752,0.365608056,0.240123935,0.199845081,197690,198315
163.8900087,-0.418900077,150800.6811,0.134004648,32.03774593,5.232506752,0.365608056,0.240123935,0.199845081,197690,198315
163.8900087,-0.418900077,150800.6811,0.134004648,32.03774593,5.232506752,0.365608056,0.240123935,0.199845081,197690,198315
163.8900087,-0.418900077,150800.6811,0.134004648,32.03774593,5.232506752,0.365608056,0.240123935,0.199845081,197690,198315
163.8900087,-0.418900077,150800.6811,0.134004648,32.03774593,5.232506752,0.365608056,0.240123935,0.199845081,197690,198315
163.8900087,-0.418900077,150800.6811,0.134004648,32.03774593,5.232506752,0.365608056,0.240123935,0.199845081,197690,198315
145.9024074,-0.413323005,148868.0089,0.124709527,36.37182804,5.467820168,0.350890782,0.272656855,0.181254841,188750,189125
145.9024074,-0.413323005,148868.0089,0.124709527,36.37182804,5.467820168,0.350890782,0.272656855,0.181254841,188750,189125
145.9024074,-0.413323005,148868.0089,0.124709527,36.37182804,5.467820168,0.350890782,0.272656855,0.181254841,188750,189125
145.9024074,-0.413323005,148868.0089,0.124709527,36.37182804,5.467820168,0.350890782,0.272656855,0.181254841,188750,189125
145.9024074,-0.413323005,148868.0089,0.124709527,36.37182804,5.467820168,0.350890782,0.272656855,0.181254841,188750,189125
145.9024074,-0.413323005,148868.0089,0.124709527,36.37182804,5.467820168,0.350890782,0.272656855,0.181254841,188750,189125
145.9024074,-0.413323005,148868.0089,0.124709527,36.37182804,5.467820168,0.350890782,0.272656855,0.181254841,188750,189125
145.9024074,-0.413323005,148868.0089,0.124709527,36.37182804,5.467820168,0.350890782,0.272656855,0.181254841,188750,189125
145.9024074,-0.413323005,148868.0089,0.124709527,36.37182804,5.467820168,0.350890782,0.272656855,0.181254841,188750,189125
145.9024074,-0.413323005,148868.0089,0.124709527,36.37182804,5.467820168,0.350890782,0.272656855,0.181254841,188750,189125
145.9024074,-0.413323005,148868.0089,0.124709527,36.37182804,5.467820168,0.350890782,0.272656855,0.181254841,188750,189125
145.9024074,-0.413323005,148868.0089,0.124709527,36.37182804,5.467820168,0.350890782,0.272656855,0.181254841,188750,189125
145.9024074,-0.413323005,148868.0089,0.124709527,36.37182804,5.467820168,0.350890782,0.272656855,0.181254841,188750,189125
145.9024074,-0.413323005,148868.0089,0.124709527,36.37182804,5.467820168,0.350890782,0.272656855,0.181254841,188750,189125
145.9024074,-0.413323005,148868.0089,0.124709527,36.37182804,5.467820168,0.350890782,0.272656855,0.181254841,188750,189125
145.9024074,-0.413323005,148868.0089,0.124709527,36.37182804,5.467820168,0.350890782,0.272656855,0.181254841,188750,189125
145.9024074,-0.413323005,148868.0089,0.124709527,36.37182804,5.467820168,0.350890782,0.272656855,0.181254841,188750,189125
145.9024074,-0.413323005,148868.0089,0.124709527,36.37182804,5.467820168,0.350890782,0.272656855,0.181254841,188750,189125
145.9024074,-0.413323005,148868.0089,0.124709527,36.37182804,5.467820168,0.350890782,0.272656855,0.181254841,188750,189125
145.9024074,-0.413323005,148868.0089,0.124709527,36.37182804,5.467820168,0.350890782,0.272656855,0.181254841,188750,189125
145.9024074,-0.413323005,148868.0089,0.124709527,36.37182804,5.467820168,0.350890782,0.272656855,0.181254841,188750,189125
145.9024074,-0.413323005,148868.0089,0.124709527,36.37182804,5.467820168,0.350890782,0.272656855,0.181254841,188750,189125
145.9024074,-0.413323005,148868.0089,0.124709527,36.37182804,5.467820168,0.350890782,0.272656855,0.181254841,188750,189125
145.9024074,-0.413323005,148868.0089,0.124709527,36.37182804,5.467820168,0.350890782,0.272656855,0.181254841,188750,189125
145.9024074,-0.413323005,148868.0089,0.124709527,36.37182804,5.467820168,0.350890782,0.272656855,0.181254841,188750,189125
145.9024074,-0.413323005,148868.0089,0.124709527,36.37182804,5.467820168,0.350890782,0.272656855,0.181254841,188750,189125
146.9020308,-0.365047022,146870.4967,0.117554859,42.44100313,5.451677895,0.35815047,0.26645768,0.184952978,194820,195320
146.9020308,-0.365047022,146870.4967,0.117554859,42.44100313,5.451677895,0.35815047,0.26645768,0.184952978,194820,195320
146.9020308,-0.365047022,146870.4967,0.117554859,42.44100313,5.451677895,0.35815047,0.26645768,0.184952978,194820,195320
146.9020308,-0.365047022,146870.4967,0.117554859,42.44100313,5.451677895,0.35815047,0.26645768,0.184952978,194820,195320
146.9020308,-0.365047022,146870.4967,0.117554859,42.44100313,5.451677895,0.35815047,0.26645768,0.184952978,194820,195320
146.9020308,-0.365047022,146870.4967,0.117554859,42.44100313,5.451677895,0.35815047,0.26645768,0.184952978,194820,195320
146.9020308,-0.365047022,146870.4967,0.117554859,42.44100313,5.451677895,0.35815047,0.26645768,0.184952978,194820,195320
146.9020308,-0.365047022,146870.4967,0.117554859,42.44100313,5.451677895,0.35815047,0.26645768,0.184952978,194820,195320
146.9020308,-0.365047022,146870.4967,0.117554859,42.44100313,5.451677895,0.35815047,0.26645768,0.184952978,194820,195320
146.9020308,-0.365047022,146870.4967,0.117554859,42.44100313,5.451677895,0.35815047,0.26645768,0.184952978,194820,195320
146.9020308,-0.365047022,146870.4967,0.117554859,42.44100313,5.451677895,0.35815047,0.26645768,0.184952978,194820,195320
146.9020308,-0.365047022,146870.4967,0.117554859,42.44100313,5.451677895,0.35815047,0.26645768,0.184952978,194820,195320
146.9020308,-0.365047022,146870.4967,0.117554859,42.44100313,5.451677895,0.35815047,0.26645768,0.184952978,194820,195320
146.9020308,-0.365047022,146870.4967,0.117554859,42.44100313,5.451677895,0.35815047,0.26645768,0.184952978,194820,195320
146.9020308,-0.365047022,146870.4967,0.117554859,42.44100313,5.451677895,0.35815047,0.26645768,0.184952978,194820,195320
146.9020308,-0.365047022,146870.4967,0.117554859,42.44100313,5.451677895,0.35815047,0.26645768,0.184952978,194820,195320
146.9020308,-0.365047022,146870.4967,0.117554859,42.44100313,5.451677895,0.35815047,0.26645768,0.184952978,194820,195320
146.9020308,-0.365047022,146870.4967,0.117554859,42.44100313,5.451677895,0.35815047,0.26645768,0.184952978,194820,195320
146.9020308,-0.365047022,146870.4967,0.117554859,42.44100313,5.451677895,0.35815047,0.26645768,0.184952978,194820,195320
146.9020308,-0.365047022,146870.4967,0.117554859,42.44100313,5.451677895,0.35815047,0.26645768,0.184952978,194820,195320
146.9020308,-0.365047022,146870.4967,0.117554859,42.44100313,5.451677895,0.35815047,0.26645768,0.184952978,194820,195320
146.9020308,-0.365047022,146870.4967,0.117554859,42.44100313,5.451677895,0.35815047,0.26645768,0.184952978,194820,195320
146.9020308,-0.365047022,146870.4967,0.117554859,42.44100313,5.451677895,0.35815047,0.26645768,0.184952978,194820,195320
146.9020308,-0.365047022,146870.4967,0.117554859,42.44100313,5.451677895,0.35815047,0.26645768,0.184952978,194820,195320
146.9020308,-0.365047022,146870.4967,0.117554859,42.44100313,5.451677895,0.35815047,0.26645768,0.184952978,194820,195320
146.9020308,-0.365047022,146870.4967,0.117554859,42.44100313,5.451677895,0.35815047,0.26645768,0.184952978,194820,195320
146.9020308,-0.365047022,146870.4967,0.117554859,42.44100313,5.451677895,0.35815047,0.26645768,0.184952978,194820,195320
146.9020308,-0.365047022,146870.4967,0.117554859,42.44100313,5.451677895,0.35815047,0.26645768,0.184952978,194820,195320
146.9020308,-0.365047022,146870.4967,0.117554859,42.44100313,5.451677895,0.35815047,0.26645768,0.184952978,194820,195320
146.9020308,-0.365047022,146870.4967,0.117554859,42.44100313,5.451677895,0.35815047,0.26645768,0.184952978,194820,195320
146.9020308,-0.365047022,146870.4967,0.117554859,42.44100313,5.451677895,0.35815047,0.26645768,0.184952978,194820,195320
146.9020308,-0.365047022,146870.4967,0.117554859,42.44100313,5.451677895,0.35815047,0.26645768,0.184952978,194820,195320
146.9020308,-0.365047022,146870.4967,0.117554859,42.44100313,5.451677895,0.35815047,0.26645768,0.184952978,194820,195320
146.9020308,-0.365047022,146870.4967,0.117554859,42.44100313,5.451677895,0.35815047,0.26645768,0.184952978,194820,195320
146.9020308,-0.365047022,146870.4967,0.117554859,42.44100313,5.451677895,0.35815047,0.26645768,0.184952978,194820,195320
146.9020308,-0.365047022,146870.4967,0.117554859,42.44100313,5.451677895,0.35815047,0.26645768,0.184952978,194820,195320
146.9080938,-0.45891287,143842.3694,0.114308553,29.49170264,6.185696602,0.347721823,0.282973621,0.176658673,165830,166330
146.9080938,-0.45891287,143842.3694,0.114308553,29.49170264,6.185696602,0.347721823,0.282973621,0.176658673,165830,166330
146.9080938,-0.45891287,143842.3694,0.114308553,29.49170264,6.185696602,0.347721823,0.282973621,0.176658673,165830,166330
146.9080938,-0.45891287,143842.3694,0.114308553,29.49170264,6.185696602,0.347721823,0.282973621,0.176658673,165830,166330
146.9080938,-0.45891287,143842.3694,0.114308553,29.49170264,6.185696602,0.347721823,0.282973621,0.176658673,165830,166330
146.9080938,-0.45891287,143842.3694,0.114308553,29.49170264,6.185696602,0.347721823,0.282973621,0.176658673,165830,166330
146.9080938,-0.45891287,143842.3694,0.114308553,29.49170264,6.185696602,0.347721823,0.282973621,0.176658673,165830,166330
146.9080938,-0.45891287,143842.3694,0.114308553,29.49170264,6.185696602,0.347721823,0.282973621,0.176658673,165830,166330
151.9045509,-0.431318681,146707.6614,0.115384615,32.20432496,5.392394829,0.35321821,0.273155416,0.199372057,196200,196825
151.9045509,-0.431318681,146707.6614,0.115384615,32.20432496,5.392394829,0.35321821,0.273155416,0.199372057,196200,196825
151.9045509,-0.431318681,146707.6614,0.115384615,32.20432496,5.392394829,0.35321821,0.273155416,0.199372057,196200,196825
151.9045509,-0.431318681,146707.6614,0.115384615,32.20432496,5.392394829,0.35321821,0.273155416,0.199372057,196200,196825
151.9045509,-0.431318681,146707.6614,0.115384615,32.20432496,5.392394829,0.35321821,0.273155416,0.199372057,196200,196825
151.9045509,-0.431318681,146707.6614,0.115384615,32.20432496,5.392394829,0.35321821,0.273155416,0.199372057,196200,196825
151.9045509,-0.431318681,146707.6614,0.115384615,32.20432496,5.392394829,0.35321821,0.273155416,0.199372057,196200,196825
151.9045509,-0.431318681,146707.6614,0.115384615,32.20432496,5.392394829,0.35321821,0.273155416,0.199372057,196200,196825
151.9045509,-0.431318681,146707.6614,0.115384615,32.20432496,5.392394829,0.35321821,0.273155416,0.199372057,196200,196825
151.9045509,-0.431318681,146707.6614,0.115384615,32.20432496,5.392394829,0.35321821,0.273155416,0.199372057,196200,196825
140.8943668,-0.347417116,149103.8568,0.127216654,29.79230532,5.174758339,0.351580571,0.259830378,0.185042406,189780,190405
140.8943668,-0.347417116,149103.8568,0.127216654,29.79230532,5.174758339,0.351580571,0.259830378,0.185042406,189780,190405
140.8943668,-0.347417116,149103.8568,0.127216654,29.79230532,5.174758339,0.351580571,0.259830378,0.185042406,189780,190405
140.8943668,-0.347417116,149103.8568,0.127216654,29.79230532,5.174758339,0.351580571,0.259830378,0.185042406,189780,190405
140.8943668,-0.347417116,149103.8568,0.127216654,29.79230532,5.174758339,0.351580571,0.259830378,0.185042406,189780,190405
140.8943668,-0.347417116,149103.8568,0.127216654,29.79230532,5.174758339,0.351580571,0.259830378,0.185042406,189780,190405
140.8943668,-0.347417116,149103.8568,0.127216654,29.79230532,5.174758339,0.351580571,0.259830378,0.185042406,189780,190405
140.8943668,-0.347417116,149103.8568,0.127216654,29.79230532,5.174758339,0.351580571,0.259830378,0.185042406,189780,190405
140.8943668,-0.347417116,149103.8568,0.127216654,29.79230532,5.174758339,0.351580571,0.259830378,0.185042406,189780,190405
140.8943668,-0.347417116,149103.8568,0.127216654,29.79230532,5.174758339,0.351580571,0.259830378,0.185042406,189780,190405
140.8943668,-0.347417116,149103.8568,0.127216654,29.79230532,5.174758339,0.351580571,0.259830378,0.185042406,189780,190405
140.8943668,-0.347417116,149103.8568,0.127216654,29.79230532,5.174758339,0.351580571,0.259830378,0.185042406,189780,190405
140.8943668,-0.347417116,149103.8568,0.127216654,29.79230532,5.174758339,0.351580571,0.259830378,0.185042406,189780,190405
140.8943668,-0.347417116,149103.8568,0.127216654,29.79230532,5.174758339,0.351580571,0.259830378,0.185042406,189780,190405
140.8943668,-0.347417116,149103.8568,0.127216654,29.79230532,5.174758339,0.351580571,0.259830378,0.185042406,189780,190405
140.8943668,-0.347417116,149103.8568,0.127216654,29.79230532,5.174758339,0.351580571,0.259830378,0.185042406,189780,190405
140.8943668,-0.347417116,149103.8568,0.127216654,29.79230532,5.174758339,0.351580571,0.259830378,0.185042406,189780,190405
140.8943668,-0.347417116,149103.8568,0.127216654,29.79230532,5.174758339,0.351580571,0.259830378,0.185042406,189780,190405
140.8943668,-0.347417116,149103.8568,0.127216654,29.79230532,5.174758339,0.351580571,0.259830378,0.185042406,189780,190405
140.8943668,-0.347417116,149103.8568,0.127216654,29.79230532,5.174758339,0.351580571,0.259830378,0.185042406,189780,190405
140.8943668,-0.347417116,149103.8568,0.127216654,29.79230532,5.174758339,0.351580571,0.259830378,0.185042406,189780,190405
140.8943668,-0.347417116,149103.8568,0.127216654,29.79230532,5.174758339,0.351580571,0.259830378,0.185042406,189780,190405
140.8943668,-0.347417116,149103.8568,0.127216654,29.79230532,5.174758339,0.351580571,0.259830378,0.185042406,189780,190405
140.8943668,-0.347417116,149103.8568,0.127216654,29.79230532,5.174758339,0.351580571,0.259830378,0.185042406,189780,190405
140.8943668,-0.347417116,149103.8568,0.127216654,29.79230532,5.174758339,0.351580571,0.259830378,0.185042406,189780,190405
140.8943668,-0.347417116,149103.8568,0.127216654,29.79230532,5.174758339,0.351580571,0.259830378,0.185042406,189780,190405
140.8943668,-0.347417116,149103.8568,0.127216654,29.79230532,5.174758339,0.351580571,0.259830378,0.185042406,189780,190405
